Country;Country_Code;Region;Region_Code;Latitude;Longitude
Kenya;KE;Nakuru;KE;-0.2802724;36.0712048
Kenya;KE;Nandi;KE;0.22539325;35.1244929224076
Kenya;KE;Narok;KE;-1.2779365500000002;35.4774228493257
Kenya;KE;Nyamira;KE;-0.65179075;34.9341669745598
Kenya;KE;Nyandarua;KE;-0.3917064;36.4977396565246
Kenya;KE;Nyeri;KE;-0.4192962;36.9517005
Kenya;KE;Samburu;KE;1.5394463;36.9421659916204
Kenya;KE;Siaya;KE;-0.06040135;34.2001350099963
Kenya;KE;Taita/Taveta;KE;-3.4178355;38.3670676280897
Kenya;KE;Tana River;KE;-1.53651195;39.5508374053122
Kenya;KE;Tharaka-Nithi;KE;-0.19370805000000002;37.9614049560831
Kenya;KE;Trans Nzoia;KE;1.0454582499999998;34.9790439727159
Kenya;KE;Turkana;KE;3.52589445;36.0742948975865
Kenya;KE;Uasin Gishu;KE;0.4771938;35.3050597369923
Kenya;KE;Vihiga;KE;0.08192835;34.7084197488633
Kenya;KE;Wajir;KE;1.9394402;40.0247359506196
Kenya;KE;West Pokot;KE;1.8798607999999999;35.21061300685
Comoros;KM;Anjouan;KM;-12.226568050000001;44.4107048609822
Comoros;KM;Grande Comore;KM;-11.65256875;43.3309705959178
Comoros;KM;MohÃ©;KM;-12.32045735;43.7204313267297
Liberia;LR;Bong;LR;6.9622195;-9.7134459
Liberia;LR;Bomi;LR;6.7177856;-10.7881766
Liberia;LR;Grand Cape Mount;LR;7.0496206;-11.129843
Liberia;LR;Grand Bassa;LR;6.1640621;-9.895669
Liberia;LR;Grand Gedeh;LR;5.8161533;-8.0995537
Liberia;LR;Grand Kru;LR;4.84932;-8.3308845
Liberia;LR;Gbarpolu;LR;7.2681564;-10.3814771
Liberia;LR;Lofa;LR;7.8824046;-9.9760297
Liberia;LR;Margibi;LR;6.6053676;-10.1758429
Liberia;LR;Montserrado;LR;6.4095537;-10.6059403
Liberia;LR;Maryland;LR;4.6355376;-7.7281669
Liberia;LR;Nimba;LR;6.8088813;-8.7461448
Liberia;LR;River Gee;LR;5.2653903;-7.8856203
Liberia;LR;River Cess;LR;5.9087331;-9.3938267
Liberia;LR;Sinoe;LR;5.3232693;-8.8435955
Lesotho;LS;Maseru;LS;-29.310054;27.478222
Lesotho;LS;Botha-Bothe;LS;-29.3854471;28.9518928
Lesotho;LS;Leribe;LS;-29.0182683;28.2636997
Lesotho;LS;Berea;LS;-29.1963971;27.9175581
Lesotho;LS;Mafeteng;LS;-29.7893049;27.4423193
Lesotho;LS;Mohale's Hoek;LS;-30.0696842;27.8038609
Lesotho;LS;Quthing;LS;-30.3601252;27.9855738
Lesotho;LS;Qacha's Nek;LS;-29.9656502;28.7380611
Lesotho;LS;Mokhotlong;LS;-29.2190697;29.0351369
Lesotho;LS;Thaba-Tseka;LS;-29.5699207;28.5938214
Libya;LY;Al BuÅ£n�;LY;30.1782873;24.0530924
Libya;LY;Darnah;LY;32.7593795;22.6383195
Libya;LY;GhÄ�;LY;26.0198133;10.4339911
Libya;LY;Al Jabal al Akhá¸�;LY;32.4874119;21.7089729
Libya;LY;Al Jabal al GharbÄ;LY;30.704649;13.2233859
Libya;LY;Al JafÄr;LY;32.5587916;13.0707024
Libya;LY;Al Jufrah;LY;28.0055724;16.7430292
Libya;LY;Al Kufrah;LY;23.3323776;22.0840331
Libya;LY;Al Marqab;LY;32.4071058;13.8621903
Libya;LY;MiÅŸrÄ�;LY;32.3745923;15.0905803
Libya;LY;Al Marj;LY;31.9108728;21.1477877
Libya;LY;Murzuq;LY;24.5351182;15.2592288
Libya;LY;NÄl�;LY;30.6131484;10.6709595
Libya;LY;An NuqÄÅ£ al K;LY;32.7177153;11.9896415
Libya;LY;SabhÄ;LY;27.0364864;14.4290398
Libya;LY;Surt;LY;31.2059625;16.5836206
Libya;LY;Ţarābulus;LY;32.896672;13.1777923
Libya;LY;Al WÄá¸;LY;29.1573123;21.7496392
Libya;LY;WÄdÄ« al á¸;LY;26.4233369;12.7183638
Libya;LY;WÄdÄ« ash ShÄ;LY;27.49669923671982;14.2690988849636
Libya;LY;Az ZÄwiy;LY;32.7596665;12.7355967
Morocco;MA;Tanger-TÃ©touan-Al HoceÃ;MA;35.202941;-5.5510167
Morocco;MA;L'Oriental;MA;34.6808997;-1.94071955793932
Morocco;MA;FÃ¨s-Mekn�;MA;33.8333136;-4.8556382
Morocco;MA;Rabat-SalÃ©-KÃ©n;MA;33.9204332;-6.3676093
Morocco;MA;BÃ©ni Mellal-KhÃ©n;MA;32.6407498;-6.207105
Morocco;MA;Casablanca-Settat;MA;33.2627128;-7.9639028
Morocco;MA;Marrakech-Safi;MA;31.6048574;-8.3654032
Morocco;MA;DrÃ¢a-Tafilal;MA;31.1835432;-5.1395435
Morocco;MA;Souss-Massa;MA;30.187722;-8.6322498
Morocco;MA;Agadir-Ida-Ou-Tanane;MA;30.4209492;-9.6044298
Morocco;MA;Azilal;MA;31.959295;-6.570991
Morocco;MA;BÃ©ni Mell;MA;32.334193;-6.353335
Morocco;MA;Berkane;MA;34.9266755;-2.3294087
Morocco;MA;Benslimane;MA;33.61238965;-7.14401744427486
Morocco;MA;Boulemane;MA;33.363795800000005;-4.72957502174764
Morocco;MA;Berrechid;MA;33.2676746;-7.5811465
Morocco;MA;Casablanca;MA;33.5945144;-7.6200284
Morocco;MA;Chefchaouen;MA;35.1700832;-5.2766582971064
Morocco;MA;Chichaoua;MA;31.5463197;-8.7602644
Morocco;MA;Chtouka-Ait Baha;MA;30.00806015;-9.33344125084857
Morocco;MA;Driouch;MA;34.97282365;-3.38401918655354
Morocco;MA;Errachidia;MA;31.929089;-4.4340807
Morocco;MA;Essaouira;MA;31.5118281;-9.7620903
Morocco;MA;Fahs-Anjra;MA;35.7518235;-5.58646516565741
Morocco;MA;FÃ�;MA;34.0346534;-5.0161926
Morocco;MA;Figuig;MA;32.726313399999995;-2.64462717579827
Morocco;MA;Fquih Ben Salah;MA;32.4212148;-6.74707846786724
Morocco;MA;Guelmim;MA;28.9863852;-10.0574351
Morocco;MA;Guercif;MA;34.225576;-3.352345
Morocco;MA;El Hajeb;MA;33.69875155;-5.49285931076772
Morocco;MA;Al Haouz;MA;31.2806715;-7.92517710800457
Morocco;MA;Al HoceÃ¯;MA;35.245114;-3.930186
Morocco;MA;Ifrane;MA;33.527605;-5.107408
Morocco;MA;Inezgane-Ait Melloul;MA;30.346917249999997;-9.44084920958188
Morocco;MA;El Jadida;MA;33.22932285;-8.49935673665264
Morocco;MA;Jerada;MA;34.310531;-2.159979
Morocco;MA;KÃ©nit;MA;34.26457;-6.570169
Morocco;MA;El KelÃ¢a des Sragh;MA;32.0538921;-7.4068642
Morocco;MA;KhÃ©miss;MA;33.830287;-6.072605
Morocco;MA;KhÃ©nif;MA;32.9357718;-5.6696504
Morocco;MA;Khouribga;MA;32.8856482;-6.908798
Morocco;MA;Larache;MA;35.1952327;-6.152913
Morocco;MA;Marrakech;MA;31.6258257;-7.9891608
Morocco;MA;Mâ€™diq-F;MA;35.761480649999996;-5.39941600926172
Morocco;MA;MÃ©diou;MA;33.456251;-7.51944
Morocco;MA;MeknÃ�;MA;33.8984131;-5.5321582
Morocco;MA;Midelt;MA;32.680347;-4.739897
Morocco;MA;Mohammadia;MA;33.6958383;-7.3893292
Morocco;MA;Moulay Yacoub;MA;34.087468;-5.179435
Morocco;MA;Nador;MA;35.1739922;-2.9281198
Morocco;MA;Nouaceur;MA;33.3678533;-7.5681451
Morocco;MA;Ouarzazate;MA;30.920193;-6.910923
Morocco;MA;Oujda-Angad;MA;34.667468;-2.03658371084581
Morocco;MA;Ouezzane;MA;34.8071502;-5.5760934
Morocco;MA;Rabat;MA;34.02236;-6.8340222
Morocco;MA;Rehamna;MA;34.9213337;-2.1460313
Morocco;MA;Safi;MA;32.299424;-9.239533
Morocco;MA;SalÃ;MA;34.044889;-6.814017
Morocco;MA;Sefrou;MA;33.824898;-4.833336
Morocco;MA;Settat;MA;33.002397;-7.619867
Morocco;MA;Sidi Bennour;MA;32.6507792;-8.4242087
Morocco;MA;Sidi Ifni;MA;29.3791253;-10.1715632
Morocco;MA;Sidi Kacem;MA;34.226412;-5.711434
Morocco;MA;Sidi Slimane;MA;34.259878;-5.927253
Morocco;MA;Skhirate-TÃ©ma;MA;33.7563375;-6.87994275828344
Morocco;MA;Taourirt;MA;34.413438;-2.893825
Morocco;MA;Taounate;MA;34.538476;-4.635994
Morocco;MA;Taroudannt;MA;30.4719787;-8.8669712
Morocco;MA;Tata;MA;29.746392;-7.9696051
Morocco;MA;Taza;MA;34.230155;-4.010104
Morocco;MA;TÃ©tou;MA;35.570175;-5.3742776
Morocco;MA;Tinghir;MA;31.52133;-5.531164
Morocco;MA;Tiznit;MA;29.698624;-9.7312815
Morocco;MA;Tanger-Assilah;MA;35.56535515;-5.85292542451219
Morocco;MA;Youssoufia;MA;32.245801;-8.532439
Morocco;MA;Zagora;MA;30.3279053;-5.8369957
Madagascar;MG;Toamasina;MG;-18.1553985;49.4098352
Madagascar;MG;Antsiranana;MG;-12.2779632;49.2913743
Madagascar;MG;Fianarantsoa;MG;-21.456444;47.085149
Madagascar;MG;Mahajanga;MG;-15.7181492;46.3172577
Madagascar;MG;Antananarivo;MG;-18.9100122;47.5255809
Madagascar;MG;Toliara;MG;-23.354173;43.66966
Mali;ML;Kayes;ML;13.8001844;-10.2245548149391
Mali;ML;TaoudÃ©n;ML;22.6664669;-3.9852
Mali;ML;Koulikoro;ML;13.4820706;-7.60960785071381
Mali;ML;Sikasso;ML;11.529684;-6.86632585769231
Mali;ML;SÃ©g;ML;13.441518;-6.268147
Mali;ML;Mopti;ML;14.514489000000001;-3.64645806048387
Mali;ML;Tombouctou;ML;16.7719091;-3.0087272
Mali;ML;Gao;ML;16.2788129;-0.0412392
Mali;ML;Kidal;ML;19.802089000000002;0.725312456855792
Mali;ML;MÃ©na;ML;15.9167;2.4
Mali;ML;Bamako;ML;12.649319;-8.000337
Mauritania;MR;Hodh ech Chargui;MR;18.1941112;-7.0921652
Mauritania;MR;Hodh el Gharbi;MR;16.5693922;-9.8322366
Mauritania;MR;Assaba;MR;16.5809185;-11.5363724
Mauritania;MR;Gorgol;MR;16.0062275;-12.8360834
Mauritania;MR;Brakna;MR;17.2475638;-13.4037714
Mauritania;MR;Trarza;MR;17.922642;-14.8476017
Mauritania;MR;Adrar;MR;21.0090623;-10.2207449
Mauritania;MR;Dakhlet NouÃ¢dhib;MR;20.8019537;-16.0012708
Mauritania;MR;Tagant;MR;18.5729893;-10.3937926
Mauritania;MR;Guidimaka;MR;14.9643533;-12.3475639
Mauritania;MR;Tiris Zemmour;MR;24.1951392;-9.6664199
Mauritania;MR;Inchiri;MR;19.9922766;-15.113767
Mauritania;MR;Nouakchott Ouest;MR;18.1127945;-15.9930276
Mauritania;MR;Nouakchott Nord;MR;18.1024945;-15.9192818540323
Mauritania;MR;Nouakchott Sud;MR;18.0033945;-15.9658290368346
Mauritius;MU;Agalega Islands;MU;-10.46735555;56.6890585542916
Mauritius;MU;Black River;MU;-20.3264792;57.4155784561405
Mauritius;MU;Cargados Carajos Shoals;MU;-16.2411839;59.5915367567484
Mauritius;MU;Flacq;MU;-20.221731249999998;57.7223250892816
Mauritius;MU;Grand Port;MU;-20.3897284;57.6160761539448
Mauritius;MU;Moka;MU;-20.25213925;57.5872245154302
Mauritius;MU;Pamplemousses;MU;-20.098813399999997;57.5740655393855
Mauritius;MU;Port Louis;MU;-20.1624522;57.5028044
Mauritius;MU;Plaines Wilhems;MU;-20.305389599999998;57.4959619219299
Mauritius;MU;Rodrigues Island;MU;-19.719514850000003;63.4175937609473
Mauritius;MU;RiviÃ¨re du Rempa;MU;-20.06699425;57.6506300228311
Mauritius;MU;Savanne;MU;-20.458385999999997;57.4893296987539
Malawi;MW;Balaka;MW;-15.04847375;35.0531597899869
Malawi;MW;Blantyre;MW;-15.7862543;35.0035694
Malawi;MW;Central Region;MW;-13.744272500000001;33.7056942314583
Malawi;MW;Chikwawa;MW;-16.21538195;34.7228393243151
Malawi;MW;Chiradzulu;MW;-15.754719999999999;35.2055361705202
Malawi;MW;Chitipa;MW;-9.9728541;33.41202427957
Malawi;MW;Dedza;MW;-14.2374479;34.319651439664
Malawi;MW;Dowa;MW;-13.53875785;33.7781079828639
Malawi;MW;Karonga;MW;-10.08474695;33.8661918119662
Malawi;MW;Kasungu;MW;-12.992487650000001;33.4723566959151
Malawi;MW;Lilongwe;MW;-13.9875107;33.768144
Malawi;MW;Likoma;MW;-12.066386300000001;34.734435755419
Malawi;MW;Mchinji;MW;-13.782889749999999;33.0204738637249
Malawi;MW;Mangochi;MW;-14.1406247;35.3263624319296
Malawi;MW;Machinga;MW;-14.902749700000001;35.6025815626795
Malawi;MW;Mulanje;MW;-15.91088;35.5412549999018
Malawi;MW;Mwanza;MW;-15.61360315;34.5146595340194
Malawi;MW;Mzimba;MW;-11.845810199999999;33.5578319113147
Malawi;MW;Northern Region;MW;-11.04916515;33.7730261261566
Malawi;MW;Nkhata Bay;MW;-11.608449199999999;34.0415690844828
Malawi;MW;Neno;MW;-15.51371825;34.6832204901312
Malawi;MW;Ntchisi;MW;-13.27698805;33.8546271976913
Malawi;MW;Nkhotakota;MW;-12.8321965;34.0329177032047
Malawi;MW;Nsanje;MW;-16.7199917;35.1011087936239
Malawi;MW;Ntcheu;MW;-14.83041285;34.7658316295619
Malawi;MW;Phalombe;MW;-15.69220705;35.6650523108268
Malawi;MW;Rumphi;MW;-10.790932649999998;33.8507117760361
Malawi;MW;Southern Region;MW;-15.306290050000001;35.328150686437
Malawi;MW;Salima;MW;-13.762898400000001;34.4523699764455
Malawi;MW;Thyolo;MW;-16.128774749999998;35.1449132238241
Malawi;MW;Zomba;MW;-15.3863208;35.3268273
Mozambique;MZ;Niassa;MZ;-13.0638577;36.4669964
Mozambique;MZ;Manica;MZ;-19.0400995;33.4318137
Mozambique;MZ;Gaza;MZ;-23.328398;32.8066057
Mozambique;MZ;Inhambane;MZ;-22.779116;34.5661741
Mozambique;MZ;Maputo;MZ;-25.966213;32.56745
Mozambique;MZ;Maputo;MZ;-25.966213;32.56745
Mozambique;MZ;Nampula;MZ;-14.966969;39.2707752
Mozambique;MZ;Cabo Delgado;MZ;-12.4254942;39.4168743
Mozambique;MZ;ZambÃ©z;MZ;-16.6460178;36.991932
Mozambique;MZ;Sofala;MZ;-19.0771666;34.7164804
Mozambique;MZ;Tete;MZ;-15.5205193;32.7682742
Niger;NE;Agadez;NE;16.972556;7.990739
Niger;NE;Diffa;NE;13.3130749;12.6136611
Niger;NE;Dosso;NE;13.0496369;3.1944647
Niger;NE;Maradi;NE;13.501206;7.102534
Niger;NE;Tahoua;NE;14.889922;5.262149
Niger;NE;TillabÃ©;NE;14.822403600000001;0.862245901363793
Niger;NE;Zinder;NE;13.8063421;8.9891659
Niger;NE;Niamey;NE;13.524834;2.109823
Nigeria;NG;Abia;NG;5.4540953;7.5153071
Nigeria;NG;Adamawa;NG;9.5129772;12.3881887
Nigeria;NG;Akwa Ibom;NG;4.99063795;7.79662045137846
Nigeria;NG;Anambra;NG;6.2183136;6.9531842
Nigeria;NG;Bauchi;NG;10.6228284;10.0287754
Nigeria;NG;Benue;NG;7.3505747;8.7772877
Nigeria;NG;Borno;NG;12.1875392;13.3080034
Nigeria;NG;Bayelsa;NG;4.7629786;6.028898
Nigeria;NG;Cross River;NG;5.8671966;8.5204774
Nigeria;NG;Delta;NG;5.5273061;6.1784167
Nigeria;NG;Ebonyi;NG;6.1996918;8.0348906
Nigeria;NG;Edo;NG;6.6076575;5.9722713
Nigeria;NG;Ekiti;NG;7.736891;5.2738326
Nigeria;NG;Enugu;NG;6.4499833;7.5000007
Nigeria;NG;Abuja Federal Capital Territory;NG;8.8311228;7.1724673
Nigeria;NG;Gombe;NG;10.430401849999999;11.2065407823322
Nigeria;NG;Imo;NG;5.5859456;7.0669651
Nigeria;NG;Jigawa;NG;12.3252362;9.5103296
Nigeria;NG;Kaduna;NG;10.5182899;7.4359863
Nigeria;NG;Kebbi;NG;11.4167574;4.1074545
Nigeria;NG;Kano;NG;11.9918671;8.5303654
Nigeria;NG;Kogi;NG;7.7949602;6.6868669
Nigeria;NG;Katsina;NG;12.5630825;7.6207063
Nigeria;NG;Kwara;NG;8.8367891;4.6688487
Nigeria;NG;Lagos;NG;6.4550575;3.3941795
Nigeria;NG;Nasarawa;NG;8.4387868;8.2382849
Nigeria;NG;Niger;NG;9.9326083;5.6511088
Nigeria;NG;Ogun;NG;6.9788582;3.4389293
Nigeria;NG;Ondo;NG;7.0209686;5.0567477
Nigeria;NG;Osun;NG;7.5484047;4.4978307
Nigeria;NG;Oyo;NG;8.2151249;3.5642897
Nigeria;NG;Plateau;NG;9.0583446;9.6826289
Nigeria;NG;Rivers;NG;4.8416028;6.8604088
Nigeria;NG;Sokoto;NG;13.0611195;5.3152203
Nigeria;NG;Taraba;NG;8.0141334;10.7376336
Nigeria;NG;Yobe;NG;12.1233242;11.5065937
Nigeria;NG;Zamfara;NG;12.0078998;6.4191432
Rwanda;RW;Eastern;RW;1.2569376;34.7638929
Rwanda;RW;Northern;RW;-1.6042853136567439;29.8154629832598
Rwanda;RW;Western;RW;-0.7727891;30.0884324
Rwanda;RW;Southern;RW;-2.6154118;29.7438613252242
Seychelles;SC;Anse aux Pins;SC;-4.68390985;55.5215923716372
Seychelles;SC;Anse Boileau;SC;-4.7110788;55.4836699
Seychelles;SC;Anse Etoile;SC;-4.5932954;55.455248
Seychelles;SC;Au Cap;SC;-4.7075642;55.5125009837297
Seychelles;SC;Anse Royale;SC;-4.7376121;55.5176065
Seychelles;SC;Baie Lazare;SC;-4.7526077;55.4811946
Seychelles;SC;Baie Sainte Anne;SC;-4.3411172;55.7564233
Seychelles;SC;Beau Vallon;SC;-4.605533299999999;55.4354846583678
Seychelles;SC;Bel Air;SC;-4.6416205999999995;55.4518668343304
Seychelles;SC;Bel Ombre;SC;-4.6193716;55.4112979
Seychelles;SC;Cascade;SC;-4.6691243;55.4972693
Seychelles;SC;Glacis;SC;-4.583654;55.4345526
Seychelles;SC;Grand Anse Mahe;SC;-4.6750171;55.4505286
Seychelles;SC;Grand Anse Praslin;SC;-4.3269702;55.7177343
Seychelles;SC;La Digue;SC;-4.360087500000001;55.8384774719471
Seychelles;SC;English River;SC;-4.60920415;55.451842958332
Seychelles;SC;Mont Buxton;SC;-4.6106683;55.4416761144197
Seychelles;SC;Mont Fleuri;SC;-4.636317200000001;55.4645940921582
Seychelles;SC;Plaisance;SC;-4.65391;55.4680175
Seychelles;SC;Pointe Larue;SC;-4.673791850000001;55.5158932117653
Seychelles;SC;Port Glaud;SC;-4.66406;55.4177606
Seychelles;SC;Saint Louis;SC;-4.6223;55.4390617875464
Seychelles;SC;Takamaka;SC;-4.788668550000001;55.5153283860224
Seychelles;SC;Les Mamelles;SC;-4.65704485;55.4811607666667
Seychelles;SC;Roche Caiman;SC;-4.6493085;55.483165644582
Seychelles;SC;Ile Perseverance I;SC;-4.608958599999999;55.4666444626274
Seychelles;SC;Ile Perseverance II;SC;-4.6038488;55.4650914233986
Sudan;SD;Central Darfur;SD;12.1297093;23.3541686607301
Sudan;SD;East Darfur;SD;11.2231983;26.5858041
Sudan;SD;North Darfur;SD;16.0;26
Sudan;SD;South Darfur;SD;11.0;25
Sudan;SD;West Darfur;SD;13.4263009;22.6574884
Sudan;SD;Gedaref;SD;14.040941;35.398832
Sudan;SD;West Kordofan;SD;11.75228025;28.204602556133
Sudan;SD;Gezira;SD;14.6671537;33.222361
Sudan;SD;Kassala;SD;15.452011;36.3770699
Sudan;SD;Khartoum;SD;15.5635972;32.5349123
Sudan;SD;North Kordofan;SD;15.0;29.9999999
Sudan;SD;South Kordofan;SD;11.0;31
Sudan;SD;Blue Nile;SD;15.608232237212656;32.5083568650903
Sudan;SD;Northern;SD;3.0239358;30.9375883
Sudan;SD;River Nile;SD;18.38819429028281;33.7451255045863
Sudan;SD;White Nile;SD;12.2364134;32.7315919
Sudan;SD;Red Sea;SD;19.43441055;37.23392327271
Sudan;SD;Sennar;SD;13.0;33.5
Sierra Leone;SL;Eastern;SL;8.2050971;-10.8437382637735
Sierra Leone;SL;Northern;SL;9.118454;-11.4856447751051
Sierra Leone;SL;North Western;SL;13.4126699;-16.7321861
Sierra Leone;SL;Southern;SL;7.709922199999999;-12.0004178152279
Sierra Leone;SL;Western Area (Freetown);SL;8.467820549999999;-13.2626634805212
Senegal;SN;Diourbel;SN;14.78445395;-16.0316451496525
Senegal;SN;Dakar;SN;14.693425;-17.447938
Senegal;SN;Fatick;SN;13.9406041;-16.4024021
Senegal;SN;Kaffrine;SN;14.24853565;-15.2354791801383
Senegal;SN;Kolda;SN;13.1291507;-14.4181473743236
Senegal;SN;KÃ©doug;SN;12.885677300000001;-12.2863631694198
Senegal;SN;Kaolack;SN;14.138815;-16.076391
Senegal;SN;Louga;SN;15.39668845;-15.6779282771619
Senegal;SN;Matam;SN;15.268143550000001;-13.6991605863759
Senegal;SN;SÃ©dhi;SN;12.9102548;-15.5529839009788
Senegal;SN;Saint-Louis;SN;16.0280445;-16.5048686
Senegal;SN;Tambacounda;SN;13.86863235;-13.3190328463915
Senegal;SN;ThiÃ�;SN;14.791461;-16.925605
Senegal;SN;Ziguinchor;SN;12.5634929;-16.2724609
Somalia;SO;Awdal;SO;10.6951152;43.4904963
Somalia;SO;Bakool;SO;4.000003;43.999993
Somalia;SO;Banaadir;SO;2.0783351;45.2805421
Somalia;SO;Bari;SO;10.1903509;50.1298044
Somalia;SO;Bay;SO;2.9999946;43.500177
Somalia;SO;Galguduud;SO;5.0;47
Somalia;SO;Gedo;SO;3.0;42
Somalia;SO;Hiiraan;SO;3.9999147;45.4999573
Somalia;SO;Jubbada Dhexe;SO;1.4325937;42.6559939
Somalia;SO;Jubbada Hoose;SO;-0.0001019;41.9999624
Somalia;SO;Mudug;SO;6.6507279;48.3009945
Somalia;SO;Nugaal;SO;8.16698;48.9978971
Somalia;SO;Sanaag;SO;10.4386899;47.5924085
Somalia;SO;Shabeellaha Dhexe;SO;3.0;46
Somalia;SO;Shabeellaha Hoose;SO;1.8427539;44.5937239
Somalia;SO;Sool;SO;8.9604812;47.5857827
Somalia;SO;Togdheer;SO;9.1706823;45.5375166
Somalia;SO;Woqooyi Galbeed;SO;9.5051825;44.0731432
South Sudan;SS;Northern Bahr el Ghazal;SS;9.0;27
South Sudan;SS;Western Bahr el Ghazal;SS;8.545555499999999;25.222450418689
South Sudan;SS;Central Equatoria;SS;5.0;31.5
South Sudan;SS;Eastern Equatoria;SS;5.283932;33.5912329
South Sudan;SS;Western Equatoria;SS;5.5381215;29.1495117512062
South Sudan;SS;Jonglei;SS;8.0;32
South Sudan;SS;Lakes;SS;6.7526715500000005;30.0948428696857
South Sudan;SS;Upper Nile;SS;9.0;33
South Sudan;SS;Unity;SS;8.4582525;29.9560547
South Sudan;SS;Warrap;SS;7.91326885;28.9588141370958
Sao Tome and Principe;ST;Água Grande;ST;0.34909880000000004;6.71001441648728
Sao Tome and Principe;ST;Cantagalo;ST;0.2294719;6.68072787444808
Sao Tome and Principe;ST;CauÃ;ST;0.14405055;6.59259231196715
Sao Tome and Principe;ST;LembÃ;ST;0.25369865;6.50895462835438
Sao Tome and Principe;ST;Lobata;ST;0.3661687;6.65057069694236
Sao Tome and Principe;ST;MÃ©-ZÃ�;ST;0.29633075;6.6642620452739
Sao Tome and Principe;ST;PrÃ­nci;ST;1.6103558;7.39925790866233
Eswatini;SZ;Hhohho;SZ;-26.098801199999997;31.3630821662549
Eswatini;SZ;Lubombo;SZ;-26.55452;31.8619115664749
Eswatini;SZ;Manzini;SZ;-26.4976444;31.3750815
Eswatini;SZ;Shiselweni;SZ;-27.036022000000003;31.3321297739692
Chad;TD;Batha;TD;13.8367731;18.9649806
Chad;TD;Bahr el Ghazal;TD;13.6405703;16.4907759
Chad;TD;Borkou;TD;17.2658129;18.3695288
Chad;TD;Chari-Baguirmi;TD;11.3345348;16.2884311
Chad;TD;Ennedi-Est;TD;17.6219737;23.3133676
Chad;TD;Ennedi-Ouest;TD;18.1636803;21.5082709
Chad;TD;GuÃ©;TD;11.6753817;18.4910031
Chad;TD;Hadjer Lamis;TD;12.6903906;16.3352648
Chad;TD;Kanem;TD;15.2264398;15.3151191
Chad;TD;Lac;TD;13.5820827;14.3788329
Chad;TD;Logone-Occidental;TD;8.7795637;15.9126749
Chad;TD;Logone-Oriental;TD;8.2047152;16.470181
Chad;TD;Mandoul;TD;8.727509999999999;17.5841771273318
Chad;TD;Moyen-Chari;TD;9.4407768;18.8160927
Chad;TD;Mayo-Kebbi-Est;TD;10.126618;15.818345
Chad;TD;Mayo-Kebbi-Ouest;TD;9.2640383;14.7151598
Chad;TD;Ville de Ndjamena;TD;12.105344;15.0447181483344
Chad;TD;OuaddaÃ;TD;13.4613569;21.288445
Chad;TD;Salamat;TD;10.7575596;20.6934116
Chad;TD;Sila;TD;12.11786;21.4458848
Chad;TD;TandjilÃ;TD;9.5713051;16.5294956
Chad;TD;Tibesti;TD;21.2438074;17.7531766639556
Chad;TD;Wadi Fira;TD;15.0191449;21.467319
Togo;TG;Centrale;TG;8.607113;1.04585536693924
Togo;TG;Kara;TG;9.541111;0.787601829928911
Togo;TG;Maritime (RÃ©gio;TG;6.51751775;1.20458048140176
Togo;TG;Plateaux;TG;7.450501;1.08927020705077
Togo;TG;Savanes;TG;10.511559;0.465375083977574
Tunisia;TN;Tunis;TN;36.8002068;10.1857757
Tunisia;TN;L'Ariana;TN;36.968573500000005;10.1219855063295
Tunisia;TN;Ben Arous;TN;36.63064825;10.2100827038175
Tunisia;TN;La Manouba;TN;36.8113307;10.0947037
Tunisia;TN;Nabeul;TN;36.4512897;10.7355915
Tunisia;TN;Zaghouan;TN;36.3319504;10.0452999718776
Tunisia;TN;Bizerte;TN;37.2720905;9.8708565
Tunisia;TN;BÃ©;TN;36.7236755;9.185382
Tunisia;TN;Jendouba;TN;36.67797255;8.75264696546054
Tunisia;TN;Le Kef;TN;36.03576425;8.72493808761197
Tunisia;TN;Siliana;TN;35.9715323;9.3577128756367
Tunisia;TN;Kairouan;TN;35.6710101;10.10062
Tunisia;TN;Kasserine;TN;35.1687646;8.8365654
Tunisia;TN;Sidi Bouzid;TN;34.881181;9.52635984718234
Tunisia;TN;Sousse;TN;35.8288284;10.6405254
Tunisia;TN;Monastir;TN;35.7707582;10.8280511
Tunisia;TN;Mahdia;TN;35.503642;11.0682429
Tunisia;TN;Sfax;TN;34.7394361;10.7604024
Tunisia;TN;Gafsa;TN;34.4224374;8.7843862
Tunisia;TN;Tozeur;TN;33.9239001;8.1370639
Tunisia;TN;KÃ©bi;TN;33.33877015;8.70329096458463
Tunisia;TN;GabÃ�;TN;33.8878082;10.10044
Tunisia;TN;MÃ©deni;TN;32.981998700000005;11.2870253647308
Tunisia;TN;Tataouine;TN;31.7317009;9.77021974962427
Uganda;UG;Kalangala;UG;-0.61419085;32.375565042956
Uganda;UG;Kampala;UG;0.3177137;32.5813539
Uganda;UG;Kiboga;UG;0.85925585;31.9283488918021
Uganda;UG;Luwero;UG;0.4779014;33.8055239
Uganda;UG;Masaka;UG;-0.483142;31.8318894741654
Uganda;UG;Mpigi;UG;0.1273955;32.2527516901607
Uganda;UG;Mubende;UG;0.5154278999999999;31.4095476418994
Uganda;UG;Mukono;UG;-0.052324499999999996;32.7262557476065
Uganda;UG;Nakasongola;UG;1.3204357999999998;32.489434688572
Uganda;UG;Rakai;UG;-0.7264163;31.340083515414
Uganda;UG;Sembabule;UG;-0.05367925;31.410145884215
